id,text,label
525,"Pekan olahraga Provinsi, Por Prof, DKI Jakarta 2025 resmi dimulai, melibatkan 5 wilayah kota dan kabupaten ke pulauan seribu. Ajang olahraga terbesar di ibu kota ini akan menjadi panggung bagi para atlet terbaik Jakarta untuk menunjukkan kemampuan mereka. Salah satu cabang olahraga yang telah memulai pertandingan adalah Panahan yang digelar di gelanggang olahraga, Gor, Ciracas, Jakarta Timur sejak 4 Agustus. Namun, pelaksanaan di hari pertama sempat terganggu. Hujan deras yang tiba-tiba mengguyur pada siang hari membuat pertandingan harus diantikan dan dilanjutkan di esok hari. Pertandingan di hari pertama sempat terganggu. Tadi aku main dari pagi, kita main keolifikasi. Kualifikasi aku dapat peringkat ke 2 dengan skor sesi pertama 317 dan skor sesi kedua 323. Bagi ini tadi ada babak erinasi di babak 16 besar. Aku menang dengan skor 6% sahjuannya tadi baru 8 besar melawan Pasya Tadayon dari Jakarta Selatan. Aku menang dengan skor 6.5. Emang dari dulu mulai Panahan tertariknya dengan kelas kompon. Jadi sampai sekarang baru nyoba kompon. Lawan terbuka, sebenarnya semua orang terbuka saya. Tapi sebenarnya orang terbuka saya adalah diri saya sendiri. Padepannya semoga bisa lebih maju di cabang olahraga ke Panahan. Bisa ikut POPNA, skor, dan mungkin sampai bawa nama Indonesia untuk Panahan. Dari sekolah dulu, sekolah, kemudian kita bergabung dengan klub dari SD kelas 1 sampai sekarang masih bergabung di klub. Harapan ke depannya lebih baik dari sekarang. Dia bisa ikut ke IPON yang lebih besar. Yang ketekat mungkin ikut ke dalam Lulat Da, POPNA, bisa membawa nama Indonesia ke luar negeri, bisa ikut Olympia Den. Memasuki hari kedua, panitia pelaksana memutuskan untuk memanjukan jadual pertandingan. Pertandingan Panahan dilaksanakan hanya setengah hari karena perikiran cuaca yang kembali tidak menentu. Langkah ini diambil untuk mengantisipasi potensi hujan yang diperkirakan akan turun kembali. Sehingga seluruh pertandingan bisa diselesaikan tepat waktu tanpa ada penundaan lebih lanjut. Hingga saat ini, persaingan di cabang Panahan masih berlangsung ketat. Seluruh kontingen dari lima wilayah koca dan kabupaten kepulauan seribu bertekat untuk meraih medali emas bagi daerahnya masing-masing. Untuk tunjukkan dan membuktikan kita sempurna Kita yang bisa dan pasti bisa",Proud
526,"KOMITMEN MEMERANGI DOPING Kolaborasi KONI DKI Jakarta berkomitmen memerangi doping. Komitmen ini dibuktikan dengan menggandang Indonesia antitribus. KOMITMEN MEMERANGI DOPING KOMITMEN MEMERANGI DOPING Kolaborasi KONI DKI Jakarta berkomitmen memerangi doping. Komitmen ini dibuktikan dengan menggandang Indonesia antitoping organization IADO. IADO memberikan edukasi kepada para atlet yang berlagak di pekan olahraga provinsi, POR PROV, dan pekan olahraga pelajar provinsi atau POPROV 2025 yang digelar dari tanggal 4 hingga 8 Agustus 2025. KOMITMEN MEMERANGI DOPING Di sini kami mengedukasi, terutama untuk atlet-atlet yang berkompetisi di POPROV. Yang pertama, yang kita edukasi adalah terkait masalah 11 aturan tentang antitoping. Yang salah satunya yang kita tekan kan adalah bagaimana si atlet menanggapi jika dia didatang oleh petugas garapan tidak menolak atau menghindar. Selain itu juga jika si atlet itu sakit atau mengalami tidak enak badan, jangan sembarangan brioobat di luar. Maka dari itu kita himbol kalau atlet menanggapi bisa berkomunikasi ke pelati, setelah itu pelati bisa konsultasikan ke dokter. Edukasi yang diberikan IADO kepada para atlet sangat penting untuk menghilangkan doping yang kerap terjadi. IADO berharap para atlet memahami dan mengerti tentang makanan minuman saja yang dilarang untuk dikonsumsi. IADO itu adalah lembaga antitoping yang dihidupkan beberapa tahun lalu, yang merupakan level untuk nasional masalah lembaga antitoping. Di atasnya ada serado, sodas negara, dan word antitoping. Jadi memang keberadaan IADO itu di setiap negara wajib hukumnya untuk permasalahan doping. Nah, kami berada sekali ini di Polprop, DKI Jakarta, untuk mengedukasi mereka bahwa doping itu sekarang merupakan kewajiban yang harus dipatui oleh setiap atlet. Jadi dari usia dini sampai mereka elit. Kita edukasi atlet bahwa nanti mereka masuk elit-atlet akan dipantau oleh wadah. Dengan demikian, edukasi ini untuk mereka mengetahui bahwa harus menikuti prosedur doping yang sudah berlaku secara umum. IADO memberikan edukasi secara bergiliran kecabor-cabor. Dan saat ini sudah dilakukan edukasi kecabor pencaksilat dan bulu tangkis. Peratlet kontingen wilayah DKI Jakarta sangat entusias di edukasi soal doping. Para atlet memahami tentang 11 pelanggaran doping yang menjadi acuan IADO. Ketua PB Por Prof 2025 Andri, paranoan menambahkan edukasi doping terhadap atlet adalah komitmen Jakarta untuk memerangi doping. Karena, memerangi doping harus dilakukan sejak dini. Terima kasih.",Surprise
527,"Pagu Bennur sangat suruh prai sekali ya, karena pertama, Por Por juga udah lama mati, terakhir di 2010 sekarang hidup lagi dengan momentum berkolaborasi dengan Dispora supaya pada saat pelaksanaan Pop Nas, nanti benar-benar DKI ini diisi oleh Atlet-Atlet yang terbaik, kita ingin tahu siapa tau di akar Rumput dikelurahan-kelurahan, ketamatan-ketamatan, gue ada Atlet Bagus yang belum terdeteksi oleh radarnya, pengurus provinsi bisa kelihatan sekarang jadi harapannya event ini adalah untuk mendapatkan Atlet yang terbaik di DKI yang akan turun di Pop Nas nanti Bitcoin tidak menutup kemungkinan dari event ini, yang ada yang ikut PON di tahun 2008, biasa saja itu terjadi untuk kali pertama ini kita fokus ke persiapan Pop Nas, jadi cabang-cabang olahraga yang dipertandingkan di Pop Nas, itu yang kita prioritaskan di Pop Nas sekarang ini kedepan tahun insya Allah, Por Por akan berkembang dengan cabang-cabang olahraga yang lain",Proud
528,"Bersama kita tak lukan kepada seluruh atlit-atlit por-prof dan pop-prof di K Jakarta Selamat bertanding bertanding dengan penuh sportivitas penuh semangat Insya Allah kalian nanti akan menjadi atlit-atlit yang berpresstasi yang bisa membawa nama baik wilayahnya membawa nama baik Jakarta dan yang lebih penting lagi membawa nama baik bangsa Indonesia di TINGKAT International Selamat, selamat Wassalamu'alaikum warahmatullahi wabarakatuh",Joy
529,"Pemukaan Pekan Olaraga Provinsi DKI Jakarta dan sekaligus Pekan Olaraga Pelajar DKI Jakarta untuk persiapan Pekan Olaraga Nasional Atlet yang mengikuti 1504 dari 6 Milayah, 5 Kota dan 1 Kabupaten dan saya menaruh harapan yang cukup tinggi agar Pekan Olaraga Pelajar ini berhasil berlangsung secara baik dan menghasilkan atlet-atlet agar siap untuk bertanding di Pekan Olaraga Pelajar Nasional karena bagaimanapun DKI Jakarta selalu menjadi barometer dari persiwa Olaraga dan berbagai persiwa yang lainnya kami mengharapkan agar dinas Olaraga dan juga Kondi Jakarta mempersiapkan betul untuk Pekan Olaraga Pelajar Nasional yang akan diadakan pada bulan November maka dengan memikian hari ini saya sengaja hadir untuk memberikan semangat mudah-mudahan 10 cabang yang dipertandingkan berlangsung dengan baik saya melihat Kondi Jakarta dan juga dinas Olaraga Jakarta sudah berlangsung sangat baik dan yang surpres buat saya pribadi adalah hadir juga ketua umum Kondi Pusat ini menandakan bahwa Jakarta dalam persiapan Olaraga di berbagai event kita akan menyelenggarakan dengan baik dan mudah-mudahan sekali lagi akan menghasilkan atlet-atlet pelajar nasional yang berasa dari Jakarta jadi Bob Nas awalnya akan diadakan di Aceh dan Medan tetapi karena sesuatu dan lain hal akhirnya dibidahkan di Jakarta dan Jakarta siap sanggup untuk melaksanakan itu dan surat keputusan dari Kementerian Olaraga sudah keluar maka nanti pada bulan November kami sudah siap untuk menyelenggarakan",Joy
530,"Salamualaikum warahmatullahi wabarakatuh. Salam olahraga. Jaya, pemerintah provinsi di Kijakarta menyampaikan apresiasi dan rasa bangga atas akan terselenggaranya. Pekan olahraga pelajar provinsi atau por-pros dan Pekan olahraga provinsi atau por-pros. Pekan olahraga pelajar provinsi atau por-pros dan Pekan olahraga provinsi atau por-pros di DK Jakarta tahun 2025. Yang insya Allah akan dilaksanakan pada tanggal 4 sampai dengan 8 Agustus 2025. Ajang ini bukan hanya sekedar pertandingan, tetapi sebagai wujud komitmen PEMPROF di DK Jakarta dan Koning di DK Jakarta dalam melakukan pembinaan dan peningkatan prestasi olahraga di DK Jakarta menuju prestasi global. Dan kepada sebuah atlet saya ucapkan selamat bertanding di Pekan olahraga pelajar provinsi dan Pekan olahraga provinsi DK Jakarta tahun 2025. Tunjukkan prestasi terbaik kalian. Jungjung ini sportivitas, integritas dan rasa hormat kepada setiap perlawan. Jakarta Otar Global dan Berbudaya Jakarta menuju prestasi global. Salam olahraga. Terima kasih. Wassalamu'alaikum warahmatullahi wabarakatuh.",Proud
531,"Halo, nama saya Paulo M. Hernandez dari provinsi di Kaya Jakarta. Saya sekarang umur 24, mengikuti kategori U25 Putra. Selama mengikuti kejurnas dunia tahun ini sih sangat seru ya. Apalagi melihat banyak-banyak provinsi, terutama adalah 9 provinsi yang termasuk banyak. Buat bowling, melihat adek-adek, dan teman-teman banyak sekali yang daya juangnya sangat tinggi. Dan melihat teman-teman banyak yang sangat kompretitif, sangat senang sih. Selama ini di DKI ya terutama kita sih banyak banget latihan-latihan mauitu pun dari basic. Kita nggak pernah lupa basic-basik skill satu teknik untuk latihan biar kita lebih mantuk lagi, lebih memboles skill-skill kita. Terus juga kita ada juga latihan fisik di pagi hari, di mana ngetes mengembang stamina kita sih yang sangat membantu kita bertanding selama 3 hari ini. Tenggapan saya terhadap kejurnas dunia tahun ini sih sangat hebat ya. Gapal lagi saya nggak nyangka, ternyata balik lagi beberapa provinsi-provinsi yang dulunya ada, sekarang nggak ada terus ada lagi. Melihat kejurnas dunia kali ini yang sangat ramai, sangat senang sih melihat banyak adek-adek yang bisa melanjutkan bowling di Indonesia, tempat-teman dari Junior dan karena ini juga pertandingan Junior terakhir saya, saya sangat senang dan puas dengan kejurnas Junior 2025 ini sih. Ternyata saya terhadap pertandingan kejurnas Junior ke depan depannya atau pun pertandingan Junior ke depan depannya banyak bibit-bibit yang sungguh-sungguh, banyak regenerasi dan semoga bisa mengharumkan nama Indonesia dan mengikuti jajak-jajak abang-abangnya, kakakannya, senior-seniornya. Salam warahataga, jaya!",Trust
532,"Lu kerja keras dari kawan-kawan semua dan pasti saja dukungan dari kone di K.I. Jadi kita berterima kasih banyak kepada Ketua Mungkone di K.I. Pak Hidayat Humait. Kita juga berterima kasih kepada kawan-kawan yang di Binpres, ada Mas Rony di sini. Banyak kali menjuali ular agak di Kuras? Karena saya baru, saya kan sebelumnya judo di Pond Kemarin juga saya judo. Jadi saya baru di cabar baru ini baru mau masuk 3 tahun. Mau masuk 3 tahun? Iya saya udah 4 kali sih juara 2 kali 7 Jurnas, 1 kali Pond, sama Kemarin kejuaran saya di Malaysia. Wow luar, kita beri tukang buat Nindi dan Bang Zuljar. Saya tentu saja berharap ular agak kuras ini bisa memasarkan. Bagus untuk ular aga, untuk ular aga bila diri. Dan untuk bila diri juga bila dirinya bagus. Karena pada saat puluh budi kontek, dia bisa melakukan perlawanan. Sebenarnya kalau kan tidak, kadang-kadang orang itu diserang tidak tahu apa-apa. Pada saat itu dia sudah dipegang kan gitu. Nah dia masih bisa melakukan perlawanan. Terima kasih kerana menonton.",Proud
533,"Sesuai target, sebenarnya karena yang pasti satu kita ingin mencapai juara umum dan kedua apa namanya rayaan Menda Lima, tetap kita pertahankan walaupun memang ada mungkin satu-dua nomor yang sebenarnya kita targetan ada lepas lah, tapi tetap kita bisa mencapai prestasi tinggi gitu. Awalnya itu karena ya biasa kalau di sekolah itu kan ada temen ngajak ayo main giliar bareng kayak gitu. Terus yaudah ya main-main-main tapi saat itu bener-bener... Terus berapa waktu itu? Oh udah mulus. Bila itu bisa menumbukan industri, sport industri yang cukup baik yang berkembang gitu karena hampir semuanya bisa kemudian dibuat peralatan ya. Ada coknya itu ya yang banyak. Itu juga banyak perenikan agam. Ini senior? Senior tuh kemana arti kita Pak? Siapa Pak? Iya itu hampir 60. Wah luar biasa. Dapat mas ya? Dua mas aja.",Trust
534,"Dapat berapa mas kemarin enggak? Halo saya pribadi dapat 2 mas. 2 mas ya? 2 mas. Dapat bonus dong? Alhamdulillah dapat. Bagaimana itu dikemanain enggak? Uangnya dipakai untuk investasi, selain investasi juga umroh. Oh alhamdulillah. Untuk udangan saya ini orangnya pedisiplin keras gitu kan. Lah kok nggak apa namanya terlalu gelamai banget gitu. Karena ada main itu, pemain itu gelamai kan. Artinya kayak anak mami. Nah saya harus lupa caranya. Kan gitu, yaitu keras disiplin. Nah saya juga beberapa kali dengan para aktif dan pelatih itu sempat marah-marah yarin ya. Untuk menyemangati ya kali itu ya. Di lapangan tuh bang. Iya di lapangan, di lapangan. Untuk menyemangati gitu kan. Dengan sosotnya bang-bangkit lah. Oke. Sebagai ketua umum PTMSI DK Jakarta. Karena waktu di pon kemarin dia disebutnya Presiden Tennis Meja. Bukan ketua PTMSI. Iya kan? Ihhh. Cuma satu lu di dunia Presiden Tennis Meja nggak salah juga. Mira denger nggak tuh, Mbak? Mira denger nggak waktu dia track-track di pinggir lapangan tuh? Jujur nggak. Nggak ya? Oh kosen terasi di situ aja ya. Padahal track-track tuh. Wow itu kan nunjuk-nunjuk juga kan. Akhirnya saya bawa tuh di ke Mesjid. Eh bang, solat dulu bang. Nah solat dia. Sampai topinya lupa tetep di belakang. Saya nggak tahu apa emang mazapnya begitu atau memang stres ya. Binung gitu ngeliat takut nggak juar umum kan. Karena bebannya kan juar umum. Coba tadi saya bilang tadi dengan keluarga. Sesuatu itu kita harus bertahun-tahun jawab. Iya. Pengorban waktu apa lagi. Yang bertahun-tahun jawab itu. Karena bicara bertahun-tahun jawab itu adalah bagian daripada atas ibadah. Iya. Nah itu, komitmen. Seperti itu aja. Jangan ikutlah aku, nggak seperti itu aja.",Trust
535,"Saya Mas A Sian, wakili pengurus daerah busyu DKI Jakarta, acaranya berlangsung dengan sangat baik, sangat terukur dan teratur sekali. Terima kasih kepada Bay Walk Mall, sebuah mall di Jakarta yang mendukung sekali semua sports community. Pada jalanan Bay Walk Mall, yang telah memberi kesempatan kepada kita untuk menyelenggarakan event Jakarta Martial Arts Extravagance. Kepatempat seperti ini sangat bagus untuk memasak-racakan mahal agak untuk mensocialisasi kemolanan. Kemudian kita jadikan gedung itu juga gedung yang berarti di dalam memberikan kontribusi, melahirkan atin-atin yang akan menjadi andalan Indonesia. Yang terlihat akan semakin banyak defend di sini, karena saya meriat tempat ini sangat ideal.",Trust
536,"Tim Corvbal DKI Jakarta berhasil mengukir prestasi memokau dipon 21 ace sumut 2024 dengan meraih medal 5 pada nomor pertandingan K41 Port. Dalam pertandingan final yang berlangsung digor merah putih, sabang, ace, tim DKI Jakarta menunjukkan dominasi atas tim jawabarad dengan skor yang mencolok 92. Kemenangan ini memastikan mereka naik ke podium tertinggi dan menggengga medali emas. Terima kasih sudah menonton!",Joy
537,"Polo Air Putra dekai Jakarta Rebut medali emas usai kalahkan jabar lewat drama adu penalti. Pembezaan Polo Air Putra dekai Jakarta berhasil meraih medali emas pon 21 Aceh Sumatra Utara 2024. Di pertandingan terakhir polo air putra dekai Jakarta menang dramatis atas jawa barat lewat adu penalti dengan skor 20-19 di kolam renang Selayang, di Sporasu, Medan, Sumatra Utara, Minggu, 8 September 2024. Menggunakan sistem round robin, dekai Jakarta bertengger di puncak kelasemen usai meraih 4 kemenangan dengan raihan 12 poin. Dekai Jakarta berhak meraih medali emas, sedangkan jabar berhak medali perak dengan 9 poin dari 3 kali menang. Perunggu dirai jambi dengan koleksi 6 poin. Peringkat 4 Yogyakarta dan kelima sumsal. Yang pastinya pasti timwork dan mental. Karena kita siap di Bapak 4, mental kita lebih berani dari perampian. Dan kita juga tidak pernah berhenti berjuang sampai akhir. Itulah yang kita bisa mengalakan. Jakarta datang, Jakarta menang. Sukses Jakarta untuk Indonesia. Dalam drama adu penalti, dekai Jakarta menang atas jabar 29, sekaligus merbut medali emas dari Jawa Barat. Padapun 2021 Papua, dekai kalah di final lawan jabar. Terima kasih.",Proud
